"Gene","log2FoldChange","pvalue"
"Bcor",0.25119199147532,0.00808458472163762
"Slc25a34",1.84029553189166,0.00317003607437782
"Trafd1",-0.242420615599579,0.0069124872353195
"Pcdhb14",0.387641161012909,0.00735876819104551
"Efcab8",1.28343816223295,0.00123607988990311
"Dnd1",-0.685165801934605,0.00634024047831566
"Poln",-0.817401387941624,0.00977129065805659
"Dnah14",-0.949366646443622,0.00105774288918479
"Arid4a",-0.322270265127612,0.00253772955484388
"Tmem81",-0.433093362779648,0.00349424264448697
"Nog",0.79975581203074,0.00946504795794282
"Sorl1",-0.894304683113602,0.000975879387301759
"Brd8dc",-0.665264402882784,0.00152320634119494
"Fbxo46",-0.243998911248965,0.00381401955363249
"Prss27",-1.6818266695173,0.00124325420745103
"B3gnt2",0.639624533773419,0.00622781236465554
"Gm9967",-0.885187174573638,0.00142753974048003
"BC043934",0.482174390068918,0.00103845942283461
"Cngb3",-2.91585960459795,0.00980089487020099
"Cxcl2",-1.73775639599401,0.00654944948295008
"0610039K10Rik",2.09501948234437,0.00834536043695382
"Cep128",0.299492117307696,0.00550101366414176
"Hsf5",-1.56246191954432,0.00492368163072141
"Gm9696",-3.7186320187127,0.00375493314004068
"Fv1",0.438162675153577,0.00552562423544885
"Acrbp",-0.626585750556914,0.00720176513025665
"Serpina1e",2.52710785259086,0.00462342466676898
"Osgin1",0.437194008589806,0.00130995862009475
"Gm5544",-2.62936264866009,0.00259944711775009
"Clec4g",3.27955732197373,0.0027044412150293
"Gm10941",-1.03470760863022,0.000464519400884632
"Emc1",-0.19374707687979,0.00530356634461111
"Gm11783",-2.17993541761822,0.00601124507396779
"Gm11839",-0.789508949017783,0.00532460757153314
"Gm13039",1.38439701813236,0.00429159724934906
"Gm14038",0.729834107955024,0.00694195003191166
"Gm6542",-1.14312649087387,0.00164208373997649
"Selenok-ps1",-1.34192117279881,0.00336063699389239
"Arhgap27os3",-2.09105897938627,0.00278815853375299
"Xist",-1.16283457102479,0.000136441314817387
"Gm13205",-1.32564991830975,0.00166888194589854
"4930404I05Rik",-0.913052483846858,0.00835434305972066
"Gm16091",0.518835173394753,0.00663831281514572
"Gm26083",-2.62823401493453,0.00560264065406953
"Rps6kc1",0.139693718888135,0.00925121376528708
"Sco2",0.612195951502543,0.00647939116087639
"4930515G01Rik",0.78697641289063,0.0086821144664622
"Gm21811",0.427943876599258,0.00975647163953289
"Cep83os",0.255640693197056,0.00827324866205376
"Gm37109",-1.23548685176223,0.00628668661223798
"9430053O09Rik",-0.954543653319851,0.00158588299723914
"Gm37531",-1.20601745582226,0.00327769755090605
"Gm37856",-2.21498469309931,0.0069317156872498
"Gm37510",-1.45292743680188,0.0047644331593999
"Gm6394",-1.74474293677256,0.00290105430675291
"Gm42966",3.04043202315897,0.0054538991550367
"Gm43272",-1.3551171045889,0.00408373025496284
"Gm10461",0.565642444682619,0.0095477513028452
"Gm2011",-0.467183731920592,0.00402098279231678
"Gm42372",-1.53527841323687,0.00533172869943454
"Gm44530",2.97324178326361,0.00277491173629174
"6030466F02Rik",-1.70658446467581,0.00792943097184213
"Nudt8",-0.420600724797511,0.00745368309271023
"Gm48713",-2.07149226200837,0.0035659914389208
"Gm48771",-2.05777902717229,0.00399831908750718
"Gm49686",-1.56283056338937,0.00497809444753362
"Gm48795",-1.03056621650836,0.00811694785835251
"Gm47701",-1.93962478443187,0.00904965653475935
"Gm7143",-1.04892442797661,0.00734945903602797
"Gm9247",-1.26016120568853,0.000327396925419033
"Gm31282",-1.45127623724241,0.00890288414577441
"Pdxp",-0.380148206455959,0.00335232921132982
"Gm49698",-0.997126825398303,0.00637904564316591
"Gm49745",1.18690666949495,0.00232878877464692
